Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,-2.6367500305175753,-1.6467483520507784,-2.801750946044919,-1.8792503356933565,-3.4159934997558565,148158800
2019-01-03,-5.465638179405062,-5.030636806114046,-5.960637111289827,-5.913136500938265,-7.296814937217562,365248800
2019-01-04,-5.434759800250717,-4.4297587321354825,-5.6172587321354825,-4.502260868365958,-5.945009891803451,234428400
2019-01-07,-4.487830827820979,-4.455329607117854,-5.187831590760439,-4.680331895936213,-6.119865129578791,219111200
2019-01-08,-4.372407913208008,-3.807405471801758,-4.632406234741211,-4.074907302856445,-5.541879653930664,164101200
2019-01-09,-4.0673651955344425,-3.257363822243427,-4.482362296364521,-3.562364127419208,-5.054246451637958,180396400
2019-01-10,-3.869732039315359,-3.5022317341395777,-4.279731886727468,-3.544731276375906,-5.041385786873953,143122800
2019-01-11,-3.865788175348648,-3.660790158991226,-4.208290769342796,-4.01329107451857,-5.495251371149436,108092800
2019-01-14,-4.452800093025999,-4.347800550789671,-4.860301313729124,-4.6653016189049055,-6.124976454109984,129756800
2019-01-15,-4.681736121743413,-3.9017373424465376,-4.736736426919194,-3.9817353588039595,-5.471283088296147,114843600
2019-01-16,-4.061416117350262,-3.361415354410809,-4.081416575113934,-3.5964159647623717,-5.104163614908856,122278800
2019-01-17,-3.865943283331198,-3.0009416048644013,-4.100943893682768,-3.4509423678038544,-4.967639297735495,119284800
2019-01-18,-3.127943469632058,-3.032942248928933,-3.507944537747292,-3.2979416385773703,-4.823980762112527,135004000
2019-01-22,-3.4957133096361943,-3.4157152932787724,-4.443215445866656,-4.273213462224085,-5.76500423370846,121576000
2019-01-23,-4.1582046151161265,-3.9107032418251038,-4.770703852176666,-4.215703547000885,-5.7135215401649475,92522400
2019-01-24,-4.263999821589543,-4.171501042292668,-4.856498600886418,-4.616500737116887,-6.102455021784856,101766000
2019-01-25,-4.019357103289977,-3.3568548144716175,-4.309354204120055,-3.449357408465765,-4.984547990741142,134142000
2019-01-28,-4.048359885144592,-3.913357748914123,-4.580857291150451,-3.920857443738342,-5.441845908093811,104768400
2019-01-29,-4.03452205657959,-3.564520835876465,-4.569521903991699,-4.427023887634277,-5.932234764099121,166348800
2019-01-30,-2.3868115743001326,-1.661813100179046,-3.141812642415367,-1.8868115743001326,-3.4948933919270857,244439200
2019-01-31,-1.765214102608816,-1.0427142551967066,-2.152714865548269,-1.682713644845144,-3.302373068673269,162958400
2019-02-01,-1.6432024996045627,-1.138205246186594,-1.900706009126047,-1.7532031099561252,-3.3736331026319064,130672400
2019-02-04,-1.6199295785691987,-0.5574295785691987,-1.6524307992723237,-0.6599304940965425,-2.326400068071152,125982000
2019-02-05,-0.34428060871280763,0.21071969646297362,-0.471779235421792,-0.01428259235538576,-1.709267028390535,144406400
2019-02-06,0.005606625531164866,0.23560998246476572,-0.44439032271101553,-0.09689047529890615,-1.7924471159239062,112958400
2019-02-07,-0.6543348185221447,-0.26933268229166885,-1.169334208170575,-1.0193326822916688,-2.682781016031903,126966800
2019-02-08,-1.6039130562230142,-1.186413513986686,-1.7464148872777017,-1.248913513986686,-2.73160241779528,95280000
2019-02-11,-1.1930511276443312,-1.1530502121169874,-1.6430518905837843,-1.5980537216384718,-3.0722091476638624,83973600
2019-02-12,-1.530992018870819,-1.3059935447497253,-1.6309943076891784,-1.333493697337616,-2.820348250560272,89134000
2019-02-13,-1.3004431422752702,-1.027944057802614,-1.6679434474510515,-1.6029448207420671,-3.083627193788942,89960800
2019-02-14,-1.8070295333862276,-1.4195325851440472,-1.8895299911498995,-1.5345304489135714,-3.0206106185913058,87342800
2019-02-15,-1.5074382358127139,-1.394938998752167,-1.8824382358127139,-1.7149386935763857,-3.1977115207248232,98507200
2019-02-19,-1.9637482805949915,-1.5312493487102259,-2.0187485857707728,-1.6587517901164759,-3.1459611101848353,75891200
2019-02-20,-1.6930114102650862,-1.1605101895619612,-1.743010647325633,-1.48301232579243,-2.9797812772084455,104457600
2019-02-21,-1.6333325249808155,-1.4908345086233865,-2.0083325249808155,-1.8183338982718311,-3.30666855403355,68998800
2019-02-22,-1.7866171444163612,-1.431617602180033,-1.836616381476908,-1.4391172970042518,-2.944072588752306,75652800
2019-02-25,-1.2281094928120453,-0.8006116290425069,-1.2806111712788422,-1.2106114764546234,-2.726526393446811,87493600
2019-02-26,-1.408963784404186,-1.0114646999315298,-1.5439659206346548,-1.253965005107311,-2.7707573024705923,68280800
2019-02-27,-1.600878932259299,-1.1533806107260958,-1.7208816788413301,-1.1858818314292137,-2.7073700211264864,111341600
2019-02-28,-1.3826666414068,-1.2351675569341438,-1.7326689302251594,-1.675169998340401,-3.1816931306646055,112861600
2019-03-01,-1.4408057742648666,-1.2233069949679987,-1.788305621676976,-1.268305163913304,-2.7906592898898666,103544800
2019-03-04,-1.1039004063868276,-0.5889010167383901,-1.5339007115626089,-1.0638994908594839,-2.59390589955089,109744800
2019-03-05,-1.064646057460621,-1.0496466678121834,-1.4146483462789803,-1.1671469729879647,-2.694376282069996,78949600
2019-03-06,-1.410968124225576,-1.2059662931708885,-1.5934670561103417,-1.4484665983466698,-2.966906844928701,83241600
2019-03-07,-1.6369426402639746,-1.4944408092092942,-2.0994403514456224,-1.9794414195608567,-3.4803111705374192,99185600
2019-03-08,-2.5470244156686874,-1.8595244156686874,-2.752026246723375,-1.8995253311960312,-3.4039580094186874,95997600
2019-03-11,-1.2612485488255842,-0.35375114281971776,-1.2962483962376936,-0.4087514479955132,-1.9653081496556624,128044000
2019-03-12,-0.1493813819491976,0.5181181602871305,-0.3068826026523155,0.07811953357814616,-1.4959199256503695,129870400
2019-03-13,0.4075510842459522,0.6700518471854053,0.07505062648228034,0.2725527627127491,-1.3084523337227978,124130000
2019-03-14,0.82247327554105,0.8724763272988696,0.48747419106840084,0.779973733304729,-0.8186056734335594,94318000
2019-03-15,1.0640765762329067,1.6840755081176724,0.7865764236450161,1.3815738296508826,-0.23779949188232763,156171600
2019-03-18,1.2508008193969715,1.8982999038696278,1.2482983779907215,1.8058011245727528,0.16990253448486214,104879200
2019-03-19,1.8003265762329121,1.9603264236450215,1.192824592590334,1.3453247451782246,-0.2776191329956035,126585600
2019-03-20,1.1952239608764614,2.0102264022827114,0.8202239608764614,1.6777259445190396,0.04060283660888331,124140800
2019-03-21,2.074876060485842,3.6523754501342793,2.022374382019045,3.3423740768432637,1.644952049255373,204136800
2019-03-22,3.348499069213865,3.9360005950927714,2.2084996795654277,2.276000747680662,0.6137273406982402,169630800
2019-03-25,2.3251736068725535,2.442673912048342,1.0976765060424825,1.6326763534545918,-0.009497413635251917,175381200
2019-03-26,2.2908259201049788,2.59582622528076,0.5208254623413069,1.0733233261108381,-0.5518826675415056,199202000
2019-03-27,1.48099998474121,1.7334986114501874,0.9310007476806632,1.4110002899169913,-0.22881217956543054,119393600
2019-03-28,1.4306242370605489,1.5831243896484395,1.0756246948242207,1.3731253051757832,-0.2688768005371074,83121600
2019-03-29,1.5518504714965786,1.6143504714965786,1.2293483352661099,1.5818492507934536,-0.07083782196045263,94256000
2019-04-01,1.9046748733520502,1.9146731948852533,1.0896762466430658,1.8046763992309565,0.14075504302977748,111448000
2019-04-02,1.6713491058349632,2.513851699829104,1.66135078430176,2.4038510894775413,0.715744552612307,91062800
2019-04-03,2.1180250549316426,2.9305250549316426,2.0930235290527293,2.643026580810549,0.9433500671386739,93087200
2019-04-04,2.4044233703613287,2.7994238281250077,1.991924896240235,2.629425659179688,0.9267813110351568,76457200
2019-04-05,2.719499282836914,2.882001571655273,2.5894982147216794,2.857000045776367,1.142968826293945,74106400
2019-04-08,2.5976245880126925,3.55012397766113,2.5776241302490206,3.5176265716552706,1.7766178131103487,103526800
2019-04-09,3.472351875305179,4.104851570129398,3.1998489761352573,3.2673500442504917,1.531567420959469,143072800
2019-04-10,2.954448204040524,3.4694514083862273,2.829448204040524,3.439448814392094,1.6939196395873992,86781200
2019-04-11,3.386701545715333,3.4242000198364266,2.784200630187989,2.9116992568969735,1.1806888198852548,83603200
2019-04-12,2.8908742523193354,3.125874862670898,2.1433766937255854,2.8083737945556706,1.0780652618408197,111042800
2019-04-15,2.663050460815427,2.980551528930661,2.5205486297607322,2.8255489349365206,1.09211616516113,70146400
2019-04-16,2.7998516845703136,3.277348785400399,2.5748493957519543,2.7473500061035168,1.0137417602539074,102785600
2019-04-17,2.7486233139038063,3.708626213073728,2.516125144958494,3.646126213073728,1.8787464523315407,115627200
2019-04-18,3.584273757934575,3.8417734527587797,3.4342760467529274,3.7692751312255837,1.9955515289306618,96783200
2019-04-22,3.4435004425048845,3.971000595092775,3.320999069213869,3.8684996795654314,2.0889472198486345,77758000
2019-04-23,3.764023170471191,4.594025001525878,3.631523475646965,4.526523933410644,2.7212909317016596,93292000
2019-04-24,4.411525154113768,4.691523933410643,4.334025764465331,4.361525917053221,2.55908908843994,70162400
2019-04-25,4.192025451660157,4.424523620605463,3.7645237731933676,3.8045246887207043,2.018445281982423,74172800
2019-04-26,3.6366984558105386,3.661699981689452,2.941698760986334,3.486700744628905,1.7091471862792886,74596400
2019-04-29,3.4340484237670807,3.8265502548217754,3.2990501022338847,3.4865501022338847,1.7062995529174856,88818800
2019-04-30,3.0179743576049773,3.1029734420776265,2.0304751205444305,2.420474510192868,0.674514274597172,186139600
2019-05-01,4.644651184082029,6.002149353027342,4.48214889526367,4.804651031494139,2.972970733642576,259309200
2019-05-02,4.55372402191162,5.25622341156005,4.126226158142089,4.38122341156005,2.56147548675537,127985200
2019-05-03,4.733274765014649,4.970774002075196,4.568273849487305,4.948274917602539,3.105909652709961,83569600
2019-05-06,2.999673233032226,4.137173995971679,2.802174911499023,4.0471738433837885,2.233254776000976,129772400
2019-05-07,3.321226119995117,3.7062244415283203,2.058725357055664,2.566225051879883,0.8012027740478516,155054800
2019-05-08,2.2476483535766505,3.10764896392822,2.210149879455564,2.4976483535766505,0.7322789382934545,105358000
2019-05-09,1.8019983673095652,2.121998062133791,0.8670008087158223,1.8820001983642598,0.13559745788575128,139634400
2019-05-10,0.9761244201660162,1.3336264038085943,-0.18637405395507756,0.9161230468750006,-0.6162484741210932,164834800
2019-05-13,-1.5405984497070335,-1.0981011962890648,-2.755598602294924,-2.038099822998049,-3.481421051025393,229722400
2019-05-14,-1.9498492050170881,-1.127350883483885,-2.199849205017088,-1.3873492050170881,-2.8535128402709944,146118800
2019-05-15,-2.062774047851562,-0.6927751159667963,-2.125274047851562,-0.9002755737304682,-2.3839982604980463,106178800
2019-05-16,-1.233299217224122,-0.5932998275756844,-1.5008010482788094,-1.1907996749877938,-2.667999229431153,132125600
2019-05-17,-2.066201934814451,-1.073701629638677,-2.1087014770507864,-1.5487001037597636,-3.0175035095214824,131516400
2019-05-20,-3.009399032592775,-2.801898574829103,-3.8194004058837905,-3.116901016235353,-4.539775466918947,154449200
2019-05-21,-2.684724769592286,-1.9897250747680673,-2.8147258377075204,-2.339723548889161,-3.7898807144165048,113459200
2019-05-22,-2.898549156188963,-2.63604839324951,-3.4260493087768538,-3.368550376892088,-4.789021568298338,118994400
2019-05-23,-4.171324310302737,-3.9863267517089866,-4.668825683593752,-4.206324157714846,-5.602537689208987,146118800
