Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,99.55000305175781,101.75,98.94000244140625,101.12000274658203,96.2181625366211,35329300
2019-01-03,100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,92.67849731445312,42579100
2019-01-04,99.72000122070312,102.51000213623047,98.93000030517578,101.93000030517578,96.98888397216797,44060600
2019-01-07,101.63999938964844,103.2699966430664,100.9800033569336,102.05999755859375,97.11257934570312,35656100
2019-01-08,103.04000091552734,103.97000122070312,101.70999908447266,102.80000305175781,97.81673431396484,31514400
2019-01-09,103.86000061035156,104.87999725341797,103.23999786376953,104.2699966430664,99.21546173095703,32280800
2019-01-10,103.22000122070312,103.75,102.37999725341797,103.5999984741211,98.57792663574219,30067600
2019-01-11,103.19000244140625,103.44000244140625,101.63999938964844,102.80000305175781,97.81673431396484,28314200
2019-01-14,101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,97.10308837890625,28437100
2019-01-15,102.51000213623047,105.05000305175781,101.87999725341797,105.01000213623047,99.91958618164062,31587600
2019-01-16,105.26000213623047,106.26000213623047,104.95999908447266,105.37999725341797,100.27165222167969,29853900
2019-01-17,105.0,106.62999725341797,104.76000213623047,106.12000274658203,100.97579193115234,28393000
2019-01-18,107.45999908447266,107.9000015258789,105.91000366210938,107.70999908447266,102.48870086669922,37427600
2019-01-22,106.75,107.0999984741211,104.86000061035156,105.68000030517578,100.55712127685547,32371300
2019-01-23,106.12000274658203,107.04000091552734,105.33999633789062,106.70999908447266,101.53717803955078,25874300
2019-01-24,106.86000061035156,107.0,105.33999633789062,106.19999694824219,101.05188751220703,23164800
2019-01-25,107.23999786376953,107.87999725341797,106.19999694824219,107.16999816894531,101.97488403320312,31225600
2019-01-28,106.26000213623047,106.4800033569336,104.66000366210938,105.08000183105469,99.98619842529297,29476700
2019-01-29,104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,97.94994354248047,31490500
2019-01-30,104.62000274658203,106.37999725341797,104.33000183105469,106.37999725341797,101.2231674194336,49471900
2019-01-31,103.80000305175781,105.22000122070312,103.18000030517578,104.43000030517578,99.36770629882812,55636400
2019-02-01,103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,97.79769897460938,35535700
2019-02-04,102.87000274658203,105.80000305175781,102.7699966430664,105.73999786376953,100.61419677734375,31315100
2019-02-05,106.05999755859375,107.2699966430664,105.95999908447266,107.22000122070312,102.02246856689453,27325400
2019-02-06,107.0,107.0,105.52999877929688,106.02999877929688,100.8901596069336,20609800
2019-02-07,105.19000244140625,105.58999633789062,104.29000091552734,105.2699966430664,100.16698455810547,29760700
2019-02-08,104.38999938964844,105.77999877929688,104.26000213623047,105.66999816894531,100.54759216308594,21461100
2019-02-11,106.19999694824219,106.58000183105469,104.97000122070312,105.25,100.14798736572266,18914100
2019-02-12,106.13999938964844,107.13999938964844,105.4800033569336,106.88999938964844,101.70845794677734,25056600
2019-02-13,107.5,107.77999877929688,106.70999908447266,106.80999755859375,101.63233947753906,18394900
2019-02-14,106.30999755859375,107.29000091552734,105.66000366210938,106.9000015258789,101.71796417236328,21784700
2019-02-15,107.91000366210938,108.30000305175781,107.36000061035156,108.22000122070312,102.9739761352539,26606900
2019-02-19,107.79000091552734,108.66000366210938,107.77999877929688,108.16999816894531,102.92639923095703,18038500
2019-02-20,107.86000061035156,107.94000244140625,106.29000091552734,107.1500015258789,102.39127349853516,21607700
2019-02-21,106.9000015258789,109.4800033569336,106.87000274658203,109.41000366210938,104.5509033203125,29063200
2019-02-22,110.05000305175781,111.19999694824219,109.81999969482422,110.97000122070312,106.04163360595703,27763200
2019-02-25,111.76000213623047,112.18000030517578,111.26000213623047,111.58999633789062,106.63407135009766,23750600
2019-02-26,111.26000213623047,113.23999786376953,111.16999816894531,112.36000061035156,107.36988067626953,21536700
2019-02-27,111.69000244140625,112.36000061035156,110.87999725341797,112.16999816894531,107.18833923339844,21487100
2019-02-28,112.04000091552734,112.87999725341797,111.7300033569336,112.02999877929688,107.05453491210938,29083900
2019-03-01,112.88999938964844,113.0199966430664,111.66999816894531,112.52999877929688,107.53234100341797,23501200
2019-03-04,113.0199966430664,113.25,110.80000305175781,112.26000213623047,107.27435302734375,26608000
2019-03-05,112.25,112.38999938964844,111.2300033569336,111.69999694824219,106.73920440673828,19538300
2019-03-06,111.87000274658203,112.66000366210938,111.43000030517578,111.75,106.7869873046875,17687000
2019-03-07,111.4000015258789,111.55000305175781,109.87000274658203,110.38999938964844,105.48738861083984,25339000
2019-03-08,109.16000366210938,110.70999908447266,108.80000305175781,110.51000213623047,105.60204315185547,22818400
2019-03-11,110.98999786376953,112.94999694824219,110.9800033569336,112.83000183105469,107.81903076171875,26491600
2019-03-12,112.81999969482422,113.98999786376953,112.6500015258789,113.62000274658203,108.57392883300781,26132700
