Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,0.8836093303210504,1.8736110087878473,0.7186084147937066,1.6411090251452691,0.10436586108276913,148158800
2019-01-03,-1.6774095395497426,-1.242408166258727,-2.172408471434508,-2.1249078610829457,-3.5085862973622426,365248800
2019-01-04,-1.4271732561650055,-0.4221721880497711,-1.609672188049771,-0.49467432428024694,-1.9374233477177398,234428400
2019-01-07,-0.3224705478271943,-0.2899693271240693,-1.0224713107666545,-0.5149716159424287,-1.9545048495850068,219111200
2019-01-08,-0.09258541261417008,0.4724170287920799,-0.3525837341473732,0.20491519773739242,-1.2620571533368263,164101200
2019-01-09,0.3106944892868171,1.1206958625778327,-0.10430261154326104,0.8156955574020515,-0.6761867668166985,180396400
2019-01-10,0.5430872960283892,0.9105876012041705,0.13308744861627986,0.8680880589678424,-0.6285664515302045,143122800
2019-01-11,0.5303039741322877,0.7353019904897096,0.18780138013813996,0.3828010749623658,-1.0991592216685007,108092800
2019-01-14,-0.11944176329771494,-0.014442221061386817,-0.5269429840008399,-0.3319432891766212,-1.7916181243816993,129756800
2019-01-15,-0.43793559280626937,0.34206318649060563,-0.4929358979820506,0.26206517013318376,-1.2274825593590037,114843600
2019-01-16,0.06303726682563848,0.7630380297650916,0.04303680906196661,0.5280374194135291,-0.9797102307329553,122278800
2019-01-17,0.11669052870178831,0.9816922071685852,-0.1183100816497813,0.5316914442291321,-0.9850054857025086,119284800
2019-01-18,0.6937409576837652,0.7887421783868902,0.3137398895685308,0.5237427887384527,-1.0022963347967035,135004000
2019-01-22,0.15490089358433323,0.2348989099417551,-0.7926012426461284,-0.6225992590035574,-2.1143900304879324,121576000
2019-01-23,-0.6916190022505475,-0.4441176289595248,-1.3041182393110873,-0.749117934135306,-2.2469359272993685,92522400
2019-01-24,-0.9950970821467564,-0.9025983028498814,-1.5875958614436314,-1.3475979976741002,-2.833552282342069,101766000
2019-01-25,-0.9548261942798462,-0.2923239054614868,-1.2448232951099243,-0.3848264994556345,-1.920017081731011,134142000
2019-01-28,-1.1850886582608595,-1.0500865220303908,-1.717586064266719,-1.0575862168546095,-2.5785746812100783,104768400
2019-01-29,-1.3801686247555622,-0.9101674040524372,-1.9151684721676716,-1.7726704558102497,-3.2778813322750935,166348800
2019-01-30,0.06064410981834811,0.7856425839394348,-0.6943569582968863,0.5606441098183481,-1.047437707808605,244439200
2019-01-31,0.4705655473830035,1.1930653947951129,0.08306478444355037,0.5530660051466754,-1.0665934186814496,162958400
2019-02-01,0.3853110795089876,0.8903083329269563,0.1278075699875032,0.2753104691574251,-1.3451195235183562,130672400
2019-02-04,0.21059121495436983,1.2730912149543698,0.17808999425124483,1.170590299427026,-0.4958792745475833,125982000
2019-02-05,1.2996224134049683,1.8546227185807496,1.172123786695984,1.6296204297623902,-0.06536400627275896,144406400
