Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,1.268489975392555,1.5463132892725184,1.3917728164876735,1.6411090251452691,1.5542750919489805,148158800
2019-01-03,-1.334178118404381,-1.562569872947705,-1.521392055484732,-2.1249078610829457,-2.05663524474091,365248800
2019-01-04,-1.1220837074991863,-0.7370419743179966,-0.9787745679468713,-0.49467432428024694,-0.4824174032210493,234428400
2019-01-07,-0.05215950284230786,-0.6012435298750916,-0.40980677210984595,-0.5149716159424287,-0.49553157401827264,219111200
2019-01-08,0.14616651484043075,0.1631898281567814,0.24358996196762916,0.20491519773739242,0.20169526156909257,164101200
2019-01-09,0.5209627027138239,0.8121148381588625,0.47697900543771965,0.8156955574020515,0.7930559647720301,180396400
2019-01-10,0.7278032162825099,0.6013996826041748,0.7009322743744946,0.8680880589678424,0.8467771431594002,143122800
2019-01-11,0.6922550394202673,0.4244018628134256,0.7435212270883511,0.3828010749623658,0.38279515161451627,108092800
2019-01-14,0.022387902582913455,-0.32801211720716594,0.017820221059622554,-0.3319432891766212,-0.30264368793826435,129756800
2019-01-15,-0.31372785342217924,0.025013717984194273,0.041895526610396416,0.26206517013318376,0.26882059388631063,114843600
2019-01-16,0.17197856997602656,0.4418469405089809,0.5688178391116239,0.5280374194135291,0.5241296620301554,122278800
2019-01-17,0.2125769032333551,0.6558452042757636,0.39915846428579727,0.5316914442291321,0.5264785383687922,119284800
2019-01-18,0.7786399285634218,0.45787272447243055,0.8234903863222485,0.5237427887384527,0.5168385814476295,135004000
2019-01-22,0.23073600313102105,-0.10121177687721428,-0.2901178356385614,-0.6225992590035574,-0.5876980921312409,121576000
2019-01-23,-0.6230681943658496,-0.7855405750637985,-0.8085944381104895,-0.749117934135306,-0.7128814678165512,92522400
2019-01-24,-0.9321949989010463,-1.2492567791181983,-1.0988676576073217,-1.3475979976741002,-1.2924304336448955,101766000
2019-01-25,-0.8960812412980772,-0.6439934272705088,-0.7628701556917221,-0.3848264994556345,-0.37222360665676746,134142000
2019-01-28,-1.129153223815969,-1.406394849254717,-1.2425309318169724,-1.0575862168546095,-1.0246059735216164,104768400
2019-01-29,-1.3258390797684356,-1.2705945410645967,-1.4472777647332151,-1.7726704558102497,-1.718334416660781,166348800
2019-01-30,0.11442741177884841,0.42176438826897567,-0.23404056942108298,0.5606441098183481,0.5169897601176459,244439200
2019-01-31,0.5247182701000455,0.8265516470979648,0.535253485720844,0.5530660051466754,0.5019163150172972,162958400
2019-02-01,0.44060490411776954,0.5221222953367928,0.5711717391299089,0.2753104691574251,0.2265735584878854,130672400
2019-02-04,0.26765383994213465,0.9043439051069271,0.611789311225877,1.170590299427026,1.0779976073756359,125982000
2019-02-05,1.358937554610975,1.4865729096138267,1.5951744559734493,1.6296204297623902,1.509596496251369,144406400
2019-02-06,1.5525253208164287,1.3546755076879577,1.4518957325130941,1.3881208293707985,1.2674075016292434,112958400
2019-02-07,0.7564899207721254,0.7145092006499993,0.5750232258641859,0.32679666643416994,0.23677301476955392,126966800
2019-02-08,-0.30609723659931376,-0.31305996525748014,-0.1323670280261524,-0.01863285277966753,0.06928222258685679,95280000
2019-02-11,0.02532762823015844,-0.3546711317802007,-0.12720723295691272,-0.4499576772763021,-0.35783253004528603,83973600
2019-02-12,-0.3661604137074477,-0.5544652717185556,-0.1889279142602618,-0.24145615938164156,-0.16795687921035096,89134000
2019-02-13,-0.16499498888993713,-0.29657740694522516,-0.2769560877469246,-0.5424219102106562,-0.47038115459533714,89960800
2019-02-14,-0.6705999581700723,-0.6751454585028043,-0.5207207528701545,-0.4746331295013704,-0.4174254710434866,87342800
2019-02-15,-0.33241215237134725,-0.5968073474338524,-0.4996554867199592,-0.6173837335445356,-0.5682092598042843,98507200
2019-02-19,-0.7223545168192089,-0.6482012999567814,-0.595684100761332,-0.49495588936331814,-0.46356429343582306,75891200
