Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,-2.6367500305175753,-1.6467483520507784,-2.801750946044919,-1.8792503356933565,-3.465916442871091,148158800
2019-01-03,-5.465638179405062,-5.030636806114046,-5.960637111289827,-5.913136500938265,-7.341763515098421,365248800
2019-01-04,-5.434759800250717,-4.4297587321354825,-5.6172587321354825,-4.502260868365958,-5.99187726240892,234428400
2019-01-07,-4.487830827820979,-4.455329607117854,-5.187831590760439,-4.680331895936213,-6.166621873963557,219111200
2019-01-08,-4.372407913208008,-3.807405471801758,-4.632406234741211,-4.074907302856445,-5.5895328521728445,164101200
2019-01-09,-4.0673651955344425,-3.257363822243427,-4.482362296364521,-3.562364127419208,-5.102708365700458,180396400
2019-01-10,-3.869732039315359,-3.5022317341395777,-4.279731886727468,-3.544731276375906,-5.090011732918882,143122800
2019-01-11,-3.865788175348648,-3.660790158991226,-4.208290769342796,-4.01329107451857,-5.543389035944351,108092800
2019-01-14,-4.452800093025999,-4.347800550789671,-4.860301313729124,-4.6653016189049055,-6.172389326424437,129756800
2019-01-15,-4.681736121743413,-3.9017373424465376,-4.736736426919194,-3.9817353588039595,-5.519676337807866,114843600
2019-01-16,-4.061416117350262,-3.361415354410809,-4.081416575113934,-3.5964159647623717,-5.153132883707684,122278800
2019-01-17,-3.865943283331198,-3.0009416048644013,-4.100943893682768,-3.4509423678038544,-5.016917557012839,119284800
2019-01-18,-3.127943469632058,-3.032942248928933,-3.507944537747292,-3.2979416385773703,-4.8735527530793235,135004000
2019-01-22,-3.4957133096361943,-3.4157152932787724,-4.443215445866656,-4.273213462224085,-5.81346614777096,121576000
2019-01-23,-4.1582046151161265,-3.9107032418251038,-4.770703852176666,-4.215703547000885,-5.762174189090736,92522400
2019-01-24,-4.263999821589543,-4.171501042292668,-4.856498600886418,-4.616500737116887,-6.150726200984074,101766000
2019-01-25,-4.019357103289977,-3.3568548144716175,-4.309354204120055,-3.449357408465765,-5.034413713397399,134142000
2019-01-28,-4.048359885144592,-3.913357748914123,-4.580857291150451,-3.920857443738342,-5.491238608289123,104768400
2019-01-29,-4.03452205657959,-3.564520835876465,-4.569521903991699,-4.427023887634277,-5.9811391830444265,166348800
2019-01-30,-2.3868115743001326,-1.661813100179046,-3.141812642415367,-1.8868115743001326,-3.5471318562825545,244439200
2019-01-31,-1.765214102608816,-1.0427142551967066,-2.152714865548269,-1.682713644845144,-3.354985373360769,162958400
2019-02-01,-1.6432024996045627,-1.138205246186594,-1.900706009126047,-1.7532031099561252,-3.426279739594797,130672400
2019-02-04,-1.6199295785691987,-0.5574295785691987,-1.6524307992723237,-0.6599304940965425,-2.3805306222703706,125982000
2019-02-05,-0.34428060871280763,0.21071969646297362,-0.471779235421792,-0.01428259235538576,-1.7643169246307764,144406400
2019-02-06,0.005606625531164866,0.23560998246476572,-0.44439032271101553,-0.09689047529890615,-1.8475313444395312,112958400
2019-02-07,-0.6543348185221447,-0.26933268229166885,-1.169334208170575,-1.0193326822916688,-2.7368123881022157,126966800
2019-02-08,-1.6039130562230142,-1.186413513986686,-1.7464148872777017,-1.248913513986686,-2.785698639719108,95280000
2019-02-11,-1.1930511276443312,-1.1530502121169874,-1.6430518905837843,-1.5980537216384718,-3.126004008503706,83973600
2019-02-12,-1.530992018870819,-1.3059935447497253,-1.6309943076891784,-1.333493697337616,-2.874612319163788,89134000
2019-02-13,-1.3004431422752702,-1.027944057802614,-1.6679434474510515,-1.6029448207420671,-3.137654751161989,89960800
2019-02-14,-1.8070295333862276,-1.4195325851440472,-1.8895299911498995,-1.5345304489135714,-3.0748327255248995,87342800
2019-02-15,-1.5074382358127139,-1.394938998752167,-1.8824382358127139,-1.7149386935763857,-3.251811557345917,98507200
2019-02-19,-1.9637482805949915,-1.5312493487102259,-2.0187485857707728,-1.6587517901164759,-3.200225178788351,75891200
