Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,-6.42592510223389,-5.435923423767093,-6.590926017761234,-5.668425407409671,-7.255091514587406,148158800
2019-01-03,-9.147575265110127,-8.712573891819112,-9.642574196994893,-9.59507358664333,-11.023700600803487,365248800
2019-01-04,-9.002255159265857,-7.997254091150623,-9.184754091150623,-8.069756227381099,-9.55937262142406,234428400
2019-01-07,-7.954321111290199,-7.921819890587074,-8.654321874229659,-8.146822179405433,-9.633112157432777,219111200
2019-01-08,-7.726226549882156,-7.161224108475906,-7.986224871415359,-7.428725939530594,-8.943351488846993,164101200
2019-01-09,-7.276668330601282,-6.466666957310267,-7.69166543143136,-6.771667262486048,-8.312011500767298,180396400
2019-01-10,-6.9723820596371056,-6.604881754461324,-7.382381907049215,-6.647381296697652,-8.192661753240628,143122800
2019-01-11,-6.8824052899797366,-6.677407273622315,-7.224907883973884,-7.029908189149658,-8.56000615057544,108092800
2019-01-14,-7.401040112530744,-7.296040570294416,-7.808541333233869,-7.61354163840965,-9.120629345929181,129756800
2019-01-15,-7.568278706401863,-6.788279927104988,-7.623279011577644,-6.8682779434624095,-8.406218922466316,114843600
2019-01-16,-6.8931358684193,-6.193135105479847,-6.913136326182972,-6.428135715831409,-7.984852634776722,122278800
2019-01-17,-6.645023242847337,-5.78002156438054,-6.880023853198907,-6.230022327319993,-7.795997516528978,119284800
2019-01-18,-5.849955320358276,-5.754954099655151,-6.229956388473511,-6.019953489303589,-7.595564603805542,135004000
2019-01-22,-6.151768946014677,-6.071770929657255,-7.099271082245139,-6.929269098602568,-8.469521784149443,121576000
2019-01-23,-6.742479558576626,-6.4949781852856034,-7.354978795637166,-6.799978490461385,-8.346449132551236,92522400
2019-01-24,-6.780238939368203,-6.687740160071328,-7.372737718665078,-7.132739854895547,-8.666965318762735,101766000
2019-01-25,-6.47485016132223,-5.812347872503871,-6.764847262152308,-5.904850466498019,-7.489906771429652,134142000
2019-01-28,-6.43258709377713,-6.297584957546661,-6.965084499782989,-6.30508465237088,-7.875465816921661,104768400
2019-01-29,-6.355593180252335,-5.88559195954921,-6.890593027664444,-6.748095011307022,-8.302210306717171,166348800
2019-01-30,-4.641533571131092,-3.916535097010005,-5.396534639246326,-4.141533571131092,-5.8018538531135135,244439200
2019-01-31,-3.9614581425984667,-3.2389582951863574,-4.34895890553792,-3.878957684834795,-5.55122941335042,162958400
2019-02-01,-3.777085075693684,-3.272087822275715,-4.034588585215168,-3.8870856860452463,-5.560162315683918,130672400
2019-02-04,-3.7009211993608346,-2.6384211993608346,-3.7334224200639596,-2.7409221148881784,-4.4615222430620065,125982000
2019-02-05,-2.374044557897058,-1.8190442527212767,-2.5015431846060423,-2.044046541539636,-3.7940808738150267,144406400
2019-02-06,-1.9579249043618532,-1.7279215474282523,-2.4079218526040336,-2.060422005191924,-3.811062874332549,112958400
2019-02-07,-2.558561523437504,-2.1735593872070282,-3.0735609130859345,-2.9235593872070282,-4.641039093017575,126966800
2019-02-08,-3.450931155492391,-3.033431613256063,-3.5934329865470787,-3.095931613256063,-4.632716738988485,95280000
2019-02-11,-2.9784834854246114,-2.9384825698972676,-3.4284842483640645,-3.383486079418752,-4.911436366283986,83973600
2019-02-12,-3.257517993450165,-3.032519519329071,-3.357520282268524,-3.0600196719169617,-4.6011382937431335,89134000
2019-02-13,-2.9677520870238325,-2.6952530025511763,-3.335252392199614,-3.2702537654906294,-4.804963695910551,89960800
2019-02-14,-3.4223252516526443,-3.034828303410464,-3.504825709416316,-3.149826167179988,-4.690128443791316,87342800
2019-02-15,-3.075171754560401,-2.962672517499854,-3.450171754560401,-3.282672212324073,-4.819545076093604,98507200
2019-02-19,-3.4946384718923866,-3.062139540007621,-3.549638777068168,-3.189641981413871,-4.731115370085746,75891200
2019-02-20,-3.1615031536360405,-2.6290019329329155,-3.2115023906965874,-2.9515040691633843,-4.50289948542315,104457600
2019-02-21,-3.048879851156208,-2.906381834798779,-3.423879851156208,-3.2338812244472237,-4.77653335457417,68998800
2019-02-22,-3.1418514110423885,-2.7868518688060604,-3.1918506481029354,-2.794351563630279,-4.3542232372142635,75652800
2019-02-25,-2.532149847816015,-2.104651984046477,-2.584651526282812,-2.5146518314585933,-4.085883673499609,87493600
2019-02-26,-2.6836479910968833,-2.286148906624227,-2.818650127327352,-2.5286492118000083,-4.100785137092977,68280800
2019-02-27,-2.8415200883063747,-2.3940217667731716,-2.961522834888406,-2.4265229874762895,-4.003526466480203,111341600
2019-02-28,-2.6047464000235365,-2.4572473155508803,-2.954748688841896,-2.8972497569571374,-4.458754120970802,112861600
2019-03-01,-2.6577860423496773,-2.4402872630528094,-3.0052858897617867,-2.485285431998115,-4.063200623648505,103544800
2019-03-04,-2.3474107566454734,-1.8324113669970359,-2.7774110618212546,-2.3074098411181296,-3.893251973686489,109744800
2019-03-05,-2.32353814890687,-2.3085387592584325,-2.6735404377252294,-2.426039064434214,-4.009001100567026,78949600
2019-03-06,-2.680385109427924,-2.4753832783732364,-2.8628840413126895,-2.7178835835490176,-4.291732307914252,83241600
2019-03-07,-2.9225533273484885,-2.780051496293808,-3.3850510385301362,-3.2650521066453706,-4.82069328096177,99185600
2019-03-08,-3.8500843968884695,-3.1625843968884695,-4.055086227943157,-3.2025853124158132,-4.76191148429082,95997600
2019-03-11,-2.6043650744712536,-1.6968676684653872,-2.639364921883363,-1.7518679736411826,-3.3652217028892224,128044000
2019-03-12,-1.5151700649131712,-0.8476705226768431,-1.672671285616289,-1.2876691493858274,-2.9191503200401243,129870400
2019-03-13,-0.9830067608807553,-0.7205059979413022,-1.3155072186444272,-1.1180050824139585,-2.756703660294818,124130000
2019-03-14,-0.5825183023542451,-0.5325152505964255,-0.9175173868268942,-0.6250178445905661,-2.281920157822995,94318000
2019-03-15,-0.3629651387532533,0.2570337931315123,-0.6404652913411439,-0.04546788533527746,-1.7239270528157533,156171600
2019-03-18,-0.14655551531456723,0.500943569158089,-0.14905795672081723,0.408444789861214,-1.2871538124337079,104879200
2019-03-19,0.46291273518612286,0.6229125825982322,-0.14458924845645527,0.007910904131435359,-1.6742523343939553,126585600
2019-03-20,-0.09076902601454151,0.7242334153917085,-0.4657690260145415,0.3917329576280366,-1.3051206800672759,124140800
2019-03-21,0.8341894025926493,2.411688792241087,0.7816877241258524,2.101687418950071,0.34233378125475866,204136800
2019-03-22,2.1282410406297245,2.7157425665086308,0.988241650981287,1.0557427190965214,-0.6671729303175411,169630800
2019-03-25,1.1452230062240147,1.262723311399803,-0.08227409460605628,0.4527257528060531,-1.2493540201431657,175381200
2019-03-26,1.1591410545786474,1.4641413597544286,-0.6108594031850245,-0.05836153941549327,-1.742874631456509,199202000
2019-03-27,0.40082279639908336,0.6533214231080606,-0.14917644066146352,0.3308231015748646,-1.368838153307948,119393600
2019-03-28,0.41433886162140254,0.5668390142092932,0.05933931938507442,0.3568399297366369,-1.3450681818356216,83121600
2019-03-29,0.5982973337173476,0.6607973337173476,0.27579519748687886,0.6282961130142226,-1.0847127676010118,94256000
